datetime,city,country,latitude,longitude,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,surface_pressure,uv_index,dew_point_2m,pm10,pm25,nitrogen_dioxide,sulphur_dioxide,ozone
2023-10-12T23:00:00,Sydney,Australia,-33.8688,151.2093,17.4,74.6,14.05,0.07,4.53,1027.3,7.61,12.05,30.4,2.6,21.2,7.8,34.6
2023-10-13T00:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,2.76,54.8,1.69,0.22,4.24,1009.7,7.94,-3.3,83.2,23.7,8.9,6.5,21.2
2023-10-13T01:00:00,Tokyo,Japan,35.6762,139.6503,16.34,47.0,18.09,0.09,3.96,1005.4,3.4,6.33,61.6,12.8,26.0,9.3,8.7
2023-10-13T02:00:00,Beijing,China,39.9042,116.4074,33.46,86.2,34.25,0.58,5.68,1017.6,6.77,28.51,30.7,5.2,32.6,12.9,23.9
2023-10-13T03:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,1.18,23.0,2.87,0.05,1.4,1013.7,5.53,-14.19,46.4,19.8,26.6,9.1,35.1
2023-10-13T04:00:00,Cairo,Egypt,30.0444,31.2357,21.56,78.8,21.65,0.06,5.88,1034.3,8.31,18.22,42.4,20.8,25.9,7.8,5.2
2023-10-13T05:00:00,London,UK,51.5074,-0.1278,36.07,82.6,38.61,0.86,0.09,1002.0,1.33,34.93,18.9,4.7,10.5,1.0,1.8
2023-10-13T06:00:00,Beijing,China,39.9042,116.4074,36.05,95.8,38.43,1.22,7.73,1012.2,6.36,35.51,63.7,17.2,22.9,17.0,9.6
2023-10-13T07:00:00,London,UK,51.5074,-0.1278,33.06,80.9,29.69,0.74,0.68,1012.9,4.67,28.99,43.3,15.0,5.7,1.9,3.5
2023-10-13T08:00:00,Beijing,China,39.9042,116.4074,23.59,45.2,26.44,0.09,6.62,1021.7,3.93,13.93,68.9,15.1,23.7,11.4,18.0
2023-10-13T09:00:00,Sydney,Australia,-33.8688,151.2093,-5.34,79.1,-8.18,0.06,3.73,1016.6,6.14,-9.11,19.2,8.9,13.3,0.4,11.0
2023-10-13T10:00:00,Delhi,India,28.65195,77.23149,27.33,71.2,28.48,0.09,4.26,1016.3,2.66,21.65,72.5,37.0,19.3,10.5,24.2
2023-10-13T11:00:00,Los Angeles,USA,34.0522,-118.2437,27.35,31.4,25.36,0.1,5.24,1005.0,1.93,14.87,30.2,7.0,23.9,3.6,3.8
2023-10-13T12:00:00,Delhi,India,28.65195,77.23149,28.06,5.0,32.12,1.08,5.68,1019.8,5.82,9.88,77.3,29.0,20.3,9.4,0.0
2023-10-13T13:00:00,Los Angeles,USA,34.0522,-118.2437,28.98,23.2,26.17,0.12,4.13,1031.1,7.51,13.86,14.8,2.7,10.9,8.5,7.2
2023-10-13T14:00:00,London,UK,51.5074,-0.1278,28.24,53.2,26.32,0.59,2.62,1024.2,4.59,18.93,31.3,8.1,14.6,10.0,6.8
2023-10-13T15:00:00,Tokyo,Japan,35.6762,139.6503,26.78,59.6,28.0,0.02,6.33,992.0,7.69,17.8,50.2,16.1,11.8,11.8,15.9
2023-10-13T16:00:00,Cairo,Egypt,30.0444,31.2357,24.11,66.9,25.78,0.03,4.91,1031.3,4.85,18.74,66.3,29.3,21.0,9.3,14.5
2023-10-13T17:00:00,Beijing,China,39.9042,116.4074,22.04,76.3,21.2,0.05,2.5,1005.2,5.89,16.13,25.6,10.6,24.3,6.3,5.1
2023-10-13T18:00:00,Sydney,Australia,-33.8688,151.2093,-5.63,27.3,-6.52,0.99,4.4,1004.9,7.91,-20.66,2.6,9.2,6.3,6.0,31.8
2023-10-13T19:00:00,Delhi,India,28.65195,77.23149,24.59,82.0,24.8,1.2,3.84,1030.6,6.87,19.23,44.7,27.2,7.9,11.1,21.7
2023-10-13T20:00:00,Delhi,India,28.65195,77.23149,29.49,49.3,30.91,0.29,1.42,1032.6,7.52,19.06,55.1,44.3,33.8,18.1,2.9
2023-10-13T21:00:00,Los Angeles,USA,34.0522,-118.2437,26.62,98.9,27.93,2.37,3.23,1000.6,3.96,27.63,38.1,4.6,10.2,19.0,8.3
2023-10-13T22:00:00,London,UK,51.5074,-0.1278,29.28,77.9,28.66,0.17,2.13,994.9,8.57,25.65,54.8,17.1,13.1,12.1,2.3
2023-10-13T23:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,15.32,83.1,16.15,0.01,6.18,1030.3,5.93,12.57,46.4,9.6,20.5,14.9,23.9
2023-10-14T00:00:00,Tokyo,Japan,35.6762,139.6503,28.67,44.1,30.33,0.79,5.9,1012.3,5.97,17.67,23.0,8.4,0.0,10.4,9.8
2023-10-14T01:00:00,Beijing,China,39.9042,116.4074,33.72,23.4,32.66,1.1,2.72,1025.2,1.71,18.49,35.4,16.5,19.4,12.8,9.5
2023-10-14T02:00:00,Tokyo,Japan,35.6762,139.6503,27.65,63.0,27.73,0.64,5.09,997.9,5.94,20.23,14.8,3.8,28.6,7.6,21.8
2023-10-14T03:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,2.51,100.0,7.0,0.24,2.3,996.8,11.0,2.35,16.4,9.6,7.6,9.9,9.9
2023-10-14T04:00:00,London,UK,51.5074,-0.1278,32.5,42.5,30.13,0.24,2.96,1022.6,4.92,21.62,11.1,1.7,14.8,4.8,15.0
2023-10-14T05:00:00,Sydney,Australia,-33.8688,151.2093,8.08,26.1,7.18,0.57,0.67,1011.0,2.5,-8.42,10.2,4.5,16.6,6.2,33.5
2023-10-14T06:00:00,Cairo,Egypt,30.0444,31.2357,31.31,35.6,30.11,0.14,3.28,1038.1,3.86,18.22,56.3,29.8,37.9,12.0,12.4
2023-10-14T07:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,3.08,97.2,4.41,0.01,6.16,1003.7,3.68,1.34,55.9,7.9,6.7,14.7,21.3
2023-10-14T08:00:00,Delhi,India,28.65195,77.23149,17.16,74.0,13.25,0.13,5.52,1002.6,1.64,13.76,83.6,31.4,26.4,11.4,8.0
2023-10-14T09:00:00,Beijing,China,39.9042,116.4074,27.86,74.7,24.44,0.11,3.54,999.6,7.65,21.67,20.8,0.0,27.7,7.6,0.0
2023-10-14T10:00:00,Beijing,China,39.9042,116.4074,28.45,37.5,29.56,1.17,2.15,1002.0,6.91,14.47,70.0,32.2,22.8,14.1,25.0
2023-10-14T11:00:00,London,UK,51.5074,-0.1278,29.27,50.0,30.35,0.18,4.94,1014.4,5.91,20.09,26.8,6.8,16.0,2.3,13.6
2023-10-14T12:00:00,Sydney,Australia,-33.8688,151.2093,11.01,99.1,11.13,0.06,1.56,1030.6,3.01,9.15,32.9,14.8,30.6,9.1,38.1
2023-10-14T13:00:00,Tokyo,Japan,35.6762,139.6503,31.55,48.1,36.58,2.33,7.3,1016.3,5.59,21.66,72.3,15.0,15.0,8.9,4.4
2023-10-14T14:00:00,Tokyo,Japan,35.6762,139.6503,28.71,72.6,29.55,0.91,6.78,1024.3,5.22,23.32,29.6,6.5,19.3,1.4,15.3
2023-10-14T15:00:00,Cairo,Egypt,30.0444,31.2357,21.6,49.1,24.05,0.03,1.17,1015.2,6.79,11.45,3.2,0.0,35.6,12.4,0.0
2023-10-14T16:00:00,Sydney,Australia,-33.8688,151.2093,1.94,18.3,0.97,0.81,3.52,1037.0,5.55,-14.75,42.5,13.6,16.8,18.2,14.7
2023-10-14T17:00:00,Los Angeles,USA,34.0522,-118.2437,34.29,83.3,31.39,0.12,4.7,1026.9,5.36,28.77,51.9,7.3,14.2,14.5,5.0
2023-10-14T18:00:00,Johannesburg,South Africa,-26.2041,28.0473,8.57,45.5,4.05,0.0,1.27,1012.3,5.19,-2.77,24.9,15.5,5.4,13.7,11.8
2023-10-14T19:00:00,Johannesburg,South Africa,-26.2041,28.0473,4.28,41.2,1.9,0.17,5.8,1016.9,4.37,-6.35,35.0,0.0,11.3,20.0,18.7
2023-10-14T20:00:00,Los Angeles,USA,34.0522,-118.2437,27.56,80.5,30.48,0.25,4.5,994.4,4.47,23.88,32.0,22.7,24.3,11.0,17.0
2023-10-14T21:00:00,London,UK,51.5074,-0.1278,31.81,55.3,28.66,0.55,7.74,1006.7,7.3,23.33,53.8,0.0,5.7,15.2,2.4
2023-10-14T22:00:00,Paris,France,48.8566,2.3522,29.91,92.2,30.77,0.21,6.6,1016.5,2.15,26.88,25.6,0.0,19.8,17.8,20.4
2023-10-14T23:00:00,Los Angeles,USA,34.0522,-118.2437,29.84,35.6,29.58,0.77,5.53,1003.9,5.31,17.45,64.1,11.3,13.1,9.0,21.3
2023-10-15T00:00:00,Beijing,China,39.9042,116.4074,23.33,45.3,23.58,0.14,3.36,1019.0,2.76,11.93,47.0,13.4,15.9,10.1,0.0
2023-10-15T01:00:00,Johannesburg,South Africa,-26.2041,28.0473,0.97,71.7,-2.16,0.41,6.2,996.4,3.28,-3.36,35.7,10.2,7.8,6.1,28.1
2023-10-15T02:00:00,Los Angeles,USA,34.0522,-118.2437,29.62,71.3,30.97,0.15,1.72,1003.4,3.9,21.6,45.2,24.0,18.7,6.9,17.4
2023-10-15T03:00:00,Delhi,India,28.65195,77.23149,19.37,23.7,22.72,0.14,7.9,1011.4,4.74,4.25,10.3,0.0,38.1,14.7,9.2
2023-10-15T04:00:00,Paris,France,48.8566,2.3522,28.17,45.3,25.63,0.16,9.98,1008.0,5.82,18.86,38.7,0.0,10.0,1.0,17.6
2023-10-15T05:00:00,Cairo,Egypt,30.0444,31.2357,22.6,54.6,25.28,2.36,0.05,1012.4,4.37,12.13,39.3,18.1,19.3,16.7,23.4
2023-10-15T06:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,5.04,83.9,6.71,0.74,0.74,1006.1,6.01,0.4,53.5,32.1,19.6,10.5,24.9
2023-10-15T07:00:00,London,UK,51.5074,-0.1278,29.64,60.1,29.22,0.16,0.84,1010.8,6.07,20.1,41.4,14.1,30.2,10.7,20.5
2023-10-15T08:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,8.04,61.3,4.82,0.06,3.58,1013.1,1.78,0.18,61.7,17.2,8.5,13.0,19.9
2023-10-15T09:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,5.66,69.8,5.89,0.12,8.87,1017.1,8.8,-0.67,56.9,2.0,3.5,10.5,27.1
2023-10-15T10:00:00,Beijing,China,39.9042,116.4074,33.03,67.6,31.58,1.04,4.21,1006.1,2.07,26.72,51.9,11.7,39.2,6.9,5.3
2023-10-15T11:00:00,Paris,France,48.8566,2.3522,29.01,66.8,27.28,0.29,4.31,1028.6,2.19,22.39,25.9,8.8,12.4,12.0,26.3
2023-10-15T12:00:00,Johannesburg,South Africa,-26.2041,28.0473,12.37,61.5,12.25,0.03,5.32,1016.8,6.27,4.24,8.8,0.0,17.9,13.0,1.9
2023-10-15T13:00:00,Los Angeles,USA,34.0522,-118.2437,35.83,16.9,39.41,0.38,3.27,1028.4,0.0,19.74,55.6,17.8,22.4,13.6,18.3
2023-10-15T14:00:00,Delhi,India,28.65195,77.23149,25.56,33.2,27.38,0.18,6.37,1014.8,3.84,13.34,44.0,12.6,31.3,19.9,0.0
2023-10-15T15:00:00,Delhi,India,28.65195,77.23149,32.3,50.9,33.3,1.19,7.41,1026.0,4.5,24.18,53.8,13.4,20.3,12.5,15.2
2023-10-15T16:00:00,Paris,France,48.8566,2.3522,16.33,61.8,17.19,0.07,3.28,1009.1,3.98,8.39,26.6,5.2,23.9,13.6,31.4
2023-10-15T17:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,9.59,40.4,9.42,0.28,5.46,994.0,6.33,-3.02,27.6,0.0,16.0,12.4,27.5
2023-10-15T18:00:00,Cairo,Egypt,30.0444,31.2357,25.98,75.3,27.9,0.01,3.66,996.0,3.24,21.25,14.8,0.0,25.6,13.4,10.5
2023-10-15T19:00:00,Beijing,China,39.9042,116.4074,28.4,73.0,24.96,0.2,5.41,1018.2,2.88,23.17,68.9,25.7,19.7,13.6,25.8
2023-10-15T20:00:00,Cairo,Egypt,30.0444,31.2357,28.7,37.1,32.1,0.38,2.9,1017.8,3.44,14.46,53.6,24.5,23.1,7.8,9.0
2023-10-15T21:00:00,London,UK,51.5074,-0.1278,30.11,61.7,30.71,0.22,5.69,1000.6,2.11,23.11,20.2,0.0,18.8,12.1,9.3
2023-10-15T22:00:00,Paris,France,48.8566,2.3522,19.31,88.4,21.9,1.71,3.75,1016.8,7.22,16.86,83.0,26.5,16.0,7.4,22.3
2023-10-15T23:00:00,Tokyo,Japan,35.6762,139.6503,29.92,37.6,27.52,0.0,2.9,1008.2,5.42,16.99,29.5,0.0,24.7,2.5,23.1
2023-10-16T00:00:00,Beijing,China,39.9042,116.4074,22.89,68.0,26.0,0.15,5.09,1007.7,1.71,17.48,94.6,36.6,14.3,21.1,6.3
2023-10-16T01:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,3.99,45.1,4.31,0.14,7.43,1043.1,0.0,-5.93,8.8,0.0,6.4,12.8,23.9
2023-10-16T02:00:00,Los Angeles,USA,34.0522,-118.2437,28.6,75.5,29.85,0.04,2.92,1002.9,6.27,25.03,34.5,22.2,15.4,2.8,3.2
2023-10-16T03:00:00,Paris,France,48.8566,2.3522,20.11,68.2,23.97,0.19,8.61,1020.2,7.87,13.86,12.4,0.0,11.9,1.1,16.5
2023-10-16T04:00:00,Cairo,Egypt,30.0444,31.2357,26.38,77.7,26.08,0.2,1.99,1033.7,7.92,22.07,33.3,30.8,22.8,15.6,28.5
2023-10-16T05:00:00,Beijing,China,39.9042,116.4074,30.29,37.1,29.95,0.02,5.35,1007.4,4.12,17.87,18.0,2.6,26.3,13.5,5.0
2023-10-16T06:00:00,Los Angeles,USA,34.0522,-118.2437,25.49,29.9,23.93,0.12,5.64,1003.2,0.0,12.33,40.2,1.6,10.6,13.2,21.0
2023-10-16T07:00:00,Johannesburg,South Africa,-26.2041,28.0473,9.56,29.7,10.64,0.04,4.42,1017.8,5.08,-4.42,9.7,0.0,20.1,9.8,13.2
2023-10-16T08:00:00,Johannesburg,South Africa,-26.2041,28.0473,3.77,61.9,2.93,1.4,4.28,1009.3,5.66,-6.74,31.7,0.0,19.9,12.4,0.0
2023-10-16T09:00:00,London,UK,51.5074,-0.1278,31.36,57.9,32.36,1.7,4.85,998.1,2.82,24.94,49.9,12.6,7.3,9.4,15.7
2023-10-16T10:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,17.18,87.7,15.51,0.0,7.73,1025.2,0.0,15.14,56.3,8.0,20.9,16.4,32.1
2023-10-16T11:00:00,Tokyo,Japan,35.6762,139.6503,30.44,66.8,30.37,1.26,7.14,999.7,3.47,23.4,54.6,12.2,17.4,9.4,0.1
2023-10-16T12:00:00,Cairo,Egypt,30.0444,31.2357,31.26,37.9,29.89,0.38,4.8,1009.0,8.06,17.72,33.3,17.1,22.3,13.5,7.0
2023-10-16T13:00:00,Paris,France,48.8566,2.3522,30.79,48.8,27.51,0.17,1.26,999.8,5.07,19.77,66.5,33.6,15.7,4.2,29.4
2023-10-16T14:00:00,Sydney,Australia,-33.8688,151.2093,7.49,45.6,7.93,0.89,0.96,1026.2,6.77,-3.54,37.3,18.5,10.1,5.9,39.6
2023-10-16T15:00:00,Johannesburg,South Africa,-26.2041,28.0473,2.72,97.4,9.41,0.1,4.25,1012.9,4.79,3.51,23.3,11.1,19.7,10.5,8.8
2023-10-16T16:00:00,Paris,France,48.8566,2.3522,32.64,39.8,33.43,0.12,1.81,1007.8,7.79,21.03,50.9,25.1,21.0,7.9,0.0
2023-10-16T17:00:00,Johannesburg,South Africa,-26.2041,28.0473,9.46,100.0,7.98,0.66,5.83,1017.7,3.96,9.74,37.0,11.6,7.3,18.5,18.4
2023-10-16T18:00:00,Paris,France,48.8566,2.3522,22.98,45.9,20.76,0.04,6.96,996.7,1.54,10.15,37.3,9.4,0.0,9.7,12.9
2023-10-16T19:00:00,Delhi,India,28.65195,77.23149,33.18,98.4,29.75,0.12,7.09,1010.2,7.31,33.33,73.7,29.7,26.0,17.7,10.0
2023-10-16T20:00:00,Los Angeles,USA,34.0522,-118.2437,32.36,45.1,33.26,1.12,4.22,1000.7,4.81,19.94,27.6,0.0,18.6,14.0,26.1
2023-10-16T21:00:00,Beijing,China,39.9042,116.4074,19.51,65.0,24.53,0.01,7.53,994.1,5.92,13.47,41.4,0.5,34.1,5.7,0.0
2023-10-16T22:00:00,Sydney,Australia,-33.8688,151.2093,-1.1,51.6,-4.26,0.51,7.82,1017.5,5.57,-9.12,61.3,1.2,5.4,4.6,24.8
2023-10-16T23:00:00,Los Angeles,USA,34.0522,-118.2437,35.06,38.3,34.89,0.56,6.77,999.2,7.09,22.43,41.6,0.0,1.5,8.4,6.6
2023-10-17T00:00:00,Delhi,India,28.65195,77.23149,27.01,46.4,27.11,0.09,6.33,1028.0,5.25,15.02,74.3,19.7,33.4,17.8,8.3
2023-10-17T01:00:00,Beijing,China,39.9042,116.4074,26.54,100.0,23.88,0.23,4.01,1005.1,7.05,27.94,51.6,12.5,25.0,14.5,2.1
2023-10-17T02:00:00,Paris,France,48.8566,2.3522,35.76,71.2,33.77,0.13,2.93,996.6,4.27,29.34,35.4,8.5,19.1,9.0,27.8
2023-10-17T03:00:00,Johannesburg,South Africa,-26.2041,28.0473,9.06,80.6,7.28,1.78,7.63,993.8,9.21,5.96,53.9,1.2,4.7,14.8,13.3
2023-10-17T04:00:00,London,UK,51.5074,-0.1278,23.75,28.1,20.22,0.7,5.26,1010.3,8.41,10.87,11.3,2.8,16.0,6.7,24.7
2023-10-17T05:00:00,Beijing,China,39.9042,116.4074,35.45,19.6,35.92,0.85,6.42,1008.8,3.18,20.17,22.7,0.0,17.3,19.6,14.0
2023-10-17T06:00:00,Beijing,China,39.9042,116.4074,21.08,65.1,18.83,0.1,0.67,1020.6,3.43,15.35,3.9,5.9,20.1,15.7,8.3
2023-10-17T07:00:00,Beijing,China,39.9042,116.4074,31.05,54.5,31.25,2.01,3.01,1004.5,2.61,22.43,70.5,28.0,37.9,14.0,6.9
2023-10-17T08:00:00,Cairo,Egypt,30.0444,31.2357,34.82,33.1,33.21,0.78,5.85,1006.8,7.64,21.92,82.9,9.0,26.3,12.5,14.6
2023-10-17T09:00:00,Beijing,China,39.9042,116.4074,25.91,66.5,21.97,1.3,0.53,1016.6,2.5,19.14,53.6,36.3,29.1,10.8,11.6
2023-10-17T10:00:00,Paris,France,48.8566,2.3522,25.32,78.2,22.6,1.05,5.62,1004.5,5.77,20.28,51.2,12.8,16.1,13.5,20.4
2023-10-17T11:00:00,Johannesburg,South Africa,-26.2041,28.0473,-1.41,60.7,-2.02,0.64,6.18,998.6,4.98,-9.5,36.7,9.8,15.7,3.8,17.0
2023-10-17T12:00:00,Johannesburg,South Africa,-26.2041,28.0473,11.72,37.2,14.38,0.1,2.89,1011.4,6.74,0.06,58.0,9.8,9.2,6.4,10.3
2023-10-17T13:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,7.97,75.2,4.18,0.43,4.38,1030.5,1.82,2.42,58.2,14.1,22.0,6.7,15.1
2023-10-17T14:00:00,Cairo,Egypt,30.0444,31.2357,30.6,53.6,29.02,1.35,6.26,1007.2,2.59,22.11,35.2,6.5,6.2,7.1,24.4
2023-10-17T15:00:00,Paris,France,48.8566,2.3522,28.69,81.9,28.4,0.07,5.44,1031.2,3.74,24.78,13.7,6.2,7.4,14.6,3.3
2023-10-17T16:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,5.8,47.5,6.23,0.01,5.42,1018.1,9.32,-4.78,26.7,4.9,4.6,12.5,8.1
2023-10-17T17:00:00,Tokyo,Japan,35.6762,139.6503,33.12,41.7,29.73,1.74,7.65,1016.2,2.35,20.27,20.3,7.4,12.6,2.0,10.8
2023-10-17T18:00:00,Los Angeles,USA,34.0522,-118.2437,28.84,83.7,30.06,0.17,6.98,1011.1,0.92,24.87,29.2,7.6,28.4,15.4,15.8
2023-10-17T19:00:00,Paris,France,48.8566,2.3522,23.48,55.3,23.74,0.19,0.27,1021.5,0.19,14.73,63.3,20.7,13.9,7.7,19.9
2023-10-17T20:00:00,Los Angeles,USA,34.0522,-118.2437,32.05,46.3,33.38,0.04,0.97,1024.8,5.39,21.89,58.4,28.0,16.0,2.4,18.4
2023-10-17T21:00:00,Cairo,Egypt,30.0444,31.2357,34.83,58.8,33.17,0.16,2.97,1003.9,7.22,26.83,33.2,13.3,23.9,12.8,14.8
2023-10-17T22:00:00,Cairo,Egypt,30.0444,31.2357,24.65,81.5,27.85,0.21,10.45,1003.6,3.41,19.57,40.3,0.0,33.1,12.9,10.1
2023-10-17T23:00:00,Sydney,Australia,-33.8688,151.2093,0.6,34.5,-0.44,0.23,6.41,985.9,4.77,-12.74,13.1,2.1,6.3,5.1,13.6
2023-10-18T00:00:00,Cairo,Egypt,30.0444,31.2357,24.82,5.0,24.98,1.33,7.3,1001.6,1.95,6.87,34.5,5.3,10.8,11.4,10.1
2023-10-18T01:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,4.12,52.8,4.49,0.08,0.46,1030.0,4.45,-5.84,39.9,16.1,17.4,7.3,23.9
2023-10-18T02:00:00,Paris,France,48.8566,2.3522,19.96,64.8,18.94,0.11,7.52,1007.5,7.53,13.64,15.2,8.7,13.1,5.3,10.1
2023-10-18T03:00:00,Cairo,Egypt,30.0444,31.2357,24.0,67.4,22.52,0.11,6.88,1007.4,4.53,17.34,48.7,9.9,14.8,19.6,19.9
2023-10-18T04:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,10.64,83.5,10.22,0.15,8.06,1023.2,4.45,8.7,7.4,0.0,0.0,7.8,14.0
2023-10-18T05:00:00,Los Angeles,USA,34.0522,-118.2437,25.64,55.6,23.44,1.33,3.69,995.9,2.45,15.83,45.5,27.8,19.9,12.7,25.2
2023-10-18T06:00:00,Delhi,India,28.65195,77.23149,19.86,83.0,20.37,0.18,5.18,1020.3,4.78,15.31,19.1,11.1,31.6,11.6,19.2
2023-10-18T07:00:00,Los Angeles,USA,34.0522,-118.2437,25.2,40.2,26.04,0.1,0.25,997.9,4.02,13.93,5.0,6.6,27.4,10.6,14.9
2023-10-18T08:00:00,Los Angeles,USA,34.0522,-118.2437,27.85,31.2,27.74,0.1,2.41,996.4,8.2,13.92,15.9,8.0,17.5,11.0,6.2
2023-10-18T09:00:00,Johannesburg,South Africa,-26.2041,28.0473,-2.33,67.7,-3.32,0.07,7.22,996.5,7.09,-8.87,28.1,6.2,14.7,7.5,17.8
2023-10-18T10:00:00,Sydney,Australia,-33.8688,151.2093,3.49,66.0,6.06,3.23,6.18,987.0,4.61,-3.99,3.7,6.9,0.2,3.9,4.7
2023-10-18T11:00:00,Tokyo,Japan,35.6762,139.6503,27.3,82.7,24.85,0.02,7.64,1012.2,1.9,23.52,21.5,0.0,4.4,10.9,16.5
2023-10-18T12:00:00,Cairo,Egypt,30.0444,31.2357,18.88,71.5,22.23,0.1,9.78,1011.7,6.92,12.79,31.9,8.6,14.7,10.3,12.1
2023-10-18T13:00:00,Paris,France,48.8566,2.3522,34.34,31.8,36.46,1.47,6.24,998.4,1.49,18.88,22.1,4.8,7.1,10.3,18.3
2023-10-18T14:00:00,Beijing,China,39.9042,116.4074,27.96,72.1,27.95,0.5,5.83,998.5,4.43,22.53,23.9,12.1,15.0,19.6,21.8
2023-10-18T15:00:00,Beijing,China,39.9042,116.4074,24.55,38.5,24.81,0.07,4.42,1016.4,7.43,13.08,67.1,26.9,25.2,10.1,0.0
2023-10-18T16:00:00,Delhi,India,28.65195,77.23149,28.66,35.5,28.88,0.16,2.58,1049.9,3.12,15.32,55.0,35.5,21.1,6.5,0.0
2023-10-18T17:00:00,Cairo,Egypt,30.0444,31.2357,26.27,90.3,24.24,1.47,3.99,998.0,5.93,24.9,11.2,0.0,21.5,14.0,37.0
2023-10-18T18:00:00,Johannesburg,South Africa,-26.2041,28.0473,2.68,6.2,1.49,0.1,3.97,999.0,5.91,-15.99,37.7,4.6,23.2,9.5,17.1
2023-10-18T19:00:00,Cairo,Egypt,30.0444,31.2357,33.18,52.9,34.95,0.01,4.45,987.3,5.86,24.79,93.3,40.9,36.9,13.2,27.3
2023-10-18T20:00:00,Tokyo,Japan,35.6762,139.6503,28.94,88.4,24.62,0.04,6.71,1020.7,2.65,25.2,27.4,2.2,11.8,6.9,17.7
2023-10-18T21:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,10.85,77.9,9.97,0.03,5.18,1023.2,6.25,6.41,37.1,0.0,11.5,14.7,28.6
2023-10-18T22:00:00,Johannesburg,South Africa,-26.2041,28.0473,4.74,37.8,6.06,1.24,4.62,1008.7,7.64,-6.79,48.4,20.1,12.1,6.7,18.8
2023-10-18T23:00:00,Beijing,China,39.9042,116.4074,37.02,27.1,35.97,0.08,1.64,1012.8,9.28,21.21,30.7,14.7,31.3,13.6,22.1
2023-10-19T00:00:00,Tokyo,Japan,35.6762,139.6503,32.72,37.3,32.44,0.13,9.83,1004.9,4.21,19.48,59.8,7.4,12.6,2.5,17.2
2023-10-19T01:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,0.69,57.9,0.98,0.02,6.96,1004.4,8.96,-7.2,40.0,8.8,0.0,12.6,29.9
2023-10-19T02:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,8.75,32.3,9.66,0.03,6.03,1007.6,5.63,-4.49,58.6,11.8,8.8,1.8,32.0
2023-10-19T03:00:00,Johannesburg,South Africa,-26.2041,28.0473,-0.55,37.0,-1.45,0.26,4.67,997.1,5.99,-12.66,55.1,13.8,21.7,2.9,10.0
2023-10-19T04:00:00,Delhi,India,28.65195,77.23149,27.24,77.2,27.14,0.04,0.29,999.7,5.44,22.71,63.4,52.0,30.2,12.1,24.5
2023-10-19T05:00:00,Tokyo,Japan,35.6762,139.6503,22.71,55.2,22.78,1.34,4.29,1024.5,4.99,13.92,22.3,4.1,14.8,9.6,7.7
2023-10-19T06:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,5.32,62.8,6.92,1.37,4.56,996.4,4.81,-3.74,0.5,0.0,18.4,4.5,31.5
2023-10-19T07:00:00,Paris,France,48.8566,2.3522,29.11,84.8,32.58,1.69,1.87,1000.6,5.34,25.62,9.3,6.4,19.1,4.3,14.4
2023-10-19T08:00:00,Cairo,Egypt,30.0444,31.2357,20.63,61.7,19.71,1.68,2.57,1012.1,4.23,12.18,41.6,10.7,23.5,12.8,23.7
2023-10-19T09:00:00,Delhi,India,28.65195,77.23149,28.68,39.6,22.48,0.04,7.49,1012.9,2.89,16.81,5.3,1.3,31.7,11.2,20.8
2023-10-19T10:00:00,Sao Paulo,Brazil,-23.5558,-46.6396,13.02,71.2,13.76,2.78,6.11,1015.6,7.41,7.13,49.3,8.7,16.8,10.7,16.3
2023-10-19T11:00:00,Tokyo,Japan,35.6762,139.6503,24.17,54.9,23.47,1.08,7.4,1015.9,7.99,14.9,3.5,0.0,9.8,3.8,4.3
2023-10-19T12:00:00,Delhi,India,28.65195,77.23149,28.93,66.8,28.48,2.1,3.68,1008.4,6.87,20.92,17.3,8.8,28.7,16.8,10.9
2023-10-19T13:00:00,Johannesburg,South Africa,-26.2041,28.0473,14.8,76.5,10.2,0.07,4.7,1014.3,9.27,9.36,15.0,6.0,8.3,7.8,27.4
2023-10-19T14:00:00,Paris,France,48.8566,2.3522,31.88,81.3,29.27,1.26,10.42,1020.6,5.02,29.17,41.7,7.4,19.1,6.5,16.2
2023-10-19T15:00:00,Beijing,China,39.9042,116.4074,31.52,47.6,31.88,0.12,5.64,1012.5,4.07,21.82,23.0,0.0,24.4,8.4,25.5
2023-10-19T16:00:00,Los Angeles,USA,34.0522,-118.2437,26.39,32.3,26.09,0.25,2.98,1018.8,8.54,11.86,21.0,0.0,17.9,10.6,25.8
